English,Hindi
fearless,निडर;नर्भय;साहसी;भय रहित
feasible,होने के योग्य;साध्य;संभाव्य
feast,भोज;उत्सव;दावत;त्योहार
feat,वीरता का काम;अद्भुत कर्म
feather,पंख;पर;कोई हल्की वस्तु;वर्ग
feathers,पंख;पर
feathery,परदार;पंख सदृश;पर की तरह
feature,रूप;आकृति;मुखाकृति;लक्षण
federal,संघी विषयक;संघीय;संघ
federalist,संघवादी
federation,सन्धि;मेल सभा;संघ;मंड़ल
fee,फीस;मेहनताना;इनाम;पुरस्कार
feeble,निर्बल;कमजोर;दुर्बल
feed,खाद्य;भोजन;पशु का खाद्य;चारा
feeling,स्पर्श ज्ञान;अनुभव;बोध;छूना
felicity,आनन्द;सुख चैन
feline,बिल्ली सा;मार्जारीय
fell,निर्दयी;कठोर;खाल;चर्म
fellow,साथी;संगी;हमजोली;जन
fellowship,संग;मैत्री;साहचर्य;मेलजोल
felon,अपराधी;द्वेषी;अभियुक्त;पापी
felonious,दुष्ट;दुराचारी;महापापी;बुरा
felony,बड़ा पाप;अपराध;बड़ा जुर्म
felt,ऊनी कपड़ा;नन्दा
female,स्त्री का;स्त्री जाति संबंधी
feminine,स्त्री वर्ग का;औरत सा;स्त्रैण
fence,घेरा;आड़;चहारदीवारी;बाड़ा;बचाव
fencing,पट्टेबाजी
fennel,सौंफ
feral,जंगली;बनैला;असभ्य
ferment,खमीर;उबाल;खलबला;उबाल खाना
fermentation,उबालना;जोश;उबाल;खमीर;सिर्का
ferocious,जंगली;बनैला;अति क्रूर;कठोर
ferocity,जंगलीपन;निठुरता;नर्दयता
ferrous,लोहे का;लोहे की तरह
ferry,पार;घाट
fertile,उपजाऊ;फलदायक;अधिक;प्रचुर
fertility,फलदायकता;उपजाऊपन;उर्वरापन
fervent,गर्म;उत्सुक
fervently,उत्साह से;चाह से;उग्रता से
fervour,गर्मी;उत्साह;चाव;व्यग्रता
festival,त्योहार;ज्योनार;पर्व;उत्सव
festive,उत्सव संबंधी;मुदित;प्रसन्न
festivity,उत्सव;बधाई;उछाह
festoon,बन्दनवार बांधना
fete,त्योहार;पर्व;उत्सव;कार्य
fetter,बेड़ी;श्रृंखला;रोक;बन्धन
fetus,पेट का बच्चा;गर्भ
feud,झगड़ा;लड़ाई;बखेड़ा
feudal,जागीर संबंधी
fever,ज्वर;बुखार;अतिव्याकुलता
feverish,ज्वर पीड़ित;ऊष्ण;चंचल
fez,तुर्की टोपी;फुंदेदार टोपी
fiasco,असफलता
fiat,आज्ञा;हुक्म
fibre,रेशा;तार;तंतु
fibrous,रेशेदार;तंतुमय;सूत्रमय
fickle,चञ्चल;चपल;अधीर;बेठिकाना
fiction,कल्पित कथा;झूठी कहानी;झूठ
fictitious,नकली;झूठी;कल्पित;बनावटी
fidelity,सच्चाई;ईमानदारी;स्वामि-भक्ति
fidgety,बेकल;बेचैन;व्याकुल
fiduciary,विश्वास संबंधी;विश्वास पद का
fierce,जंगली;भयानक;अति क्रूर;क्रोधी
fiery,आग सा;अंगारा सा;लाल;क्रोधी
fife,बंसी;बांसुरी;मुरली
fifteen,पन्द्रह;पन्द्रह
fifteenth,पन्द्रहवां;पन्द्रहवां
fifth,पांचवां;पांचवां
fiftieth,पचासवां;पचासवां
fifty,पचास;पचास
fight,युद्ध;समर;लड़ाई;लड़ना
fighter,योद्धा
figurative,रूपवत;साकार;प्रतिरूपी
figure,आकृति;ढांचा;रूप;आकार;डौल
filament,सूत;रेशा;नस;तंतु;केसर
file,लेख्यपत्र;मिसिल;तार की नत्थी
filings,चूर;बुरादा
fill,मन भर;भर पेट;आतृप्ति
filly,घोड़े की बछेड़ी;छिछोड़ी लड़की
film,फिल्म;चलचित्र;झिल्ली;जाला
filter,छलनी;साफी;छन्ना;छनना;रसना
filth,कूड़ा;मैला;गन्दगी
filthy,मैला;भ्रष्ट;अपवित्र;अशुद्ध
